game_id,team,season,lost_tds_10,pass_left_10,pass_middle_10,pass_right_10,run_left_10,run_middle_10,run_right_10,punts_made_10,inside_20_10,touchbacks_10,blocked_10,third_downs_10,td_offensive_pass_10,td_offensive_rush_10,td_defensive_return_10,td_offensive_return_10,td_defensive_other_10,num_penalties_10,penalty_yards_10,fg_made_10,fg_attempts_10,attempts_10,completions_10,ypa_10,interceptions_10,sacks_10,pass_yards_10,win_10,point_diff_10,opp,opp_lost_tds_10,opp_pass_left_10,opp_pass_middle_10,opp_pass_right_10,opp_run_left_10,opp_run_middle_10,opp_run_right_10,opp_punts_made_10,opp_inside_20_10,opp_touchbacks_10,opp_blocked_10,opp_third_downs_10,opp_td_offensive_pass_10,opp_td_offensive_rush_10,opp_td_defensive_return_10,opp_td_offensive_return_10,opp_td_defensive_other_10,opp_num_penalties_10,opp_penalty_yards_10,opp_fg_made_10,opp_fg_attempts_10,opp_attempts_10,opp_completions_10,opp_ypa_10,opp_interceptions_10,opp_sacks_10,opp_pass_yards_10,opp_win_10,opp_point_diff_10,season_type,week,stadium,nyj_point_diff,location
2023_12_MIA_NYJ,NYJ,2023,0.1,4.73770066191119,6.97642857142857,6.14533799533799,3.92833333333333,3.11285714285714,6.35642857142856,5.8,1.9,0.5,0,14.7,0.6,0.3,0.2,0,0,6.5,47.8,2.3,2.4,37.7,19.8,4.59084669957593,0.8,4,170.7,0.4,-5.4,MIA,0.3,6.16226998491704,10.4269322344322,9.8868192918193,7.90535714285714,3.01138888888889,5.9497496947497,3,1.1,0.2,0,11.9,2.2,1.7,0.1,0,0,5.9,48.9,0.9,1.2,36.6,24.4,8.11550667725771,0.9,1.6,291,0.7,6.7,REG,12,MetLife Stadium,-21,home
2023_13_ATL_NYJ,NYJ,2023,0.2,4.72055780476833,6.86392857142857,5.82776223776224,4.27833333333333,3.05730158730159,5.11892857142856,6,2,0.5,0,15.2,0.6,0.3,0.2,0,0,6.9,52.8,2,2.1,39.7,21.1,4.41173558846482,0.9,4.4,172,0.3,-8.1,ATL,0.1,7.05814896403906,7.07571428571429,6.81857511425623,4.34881873243715,3.27,4.16035866910867,3.9,1.3,0.2,0,15,0.9,0.8,0.1,0,0,5.3,48.5,2.1,2.2,35.1,20.1,6.19888101455771,0.9,2.6,212.8,0.4,-3.3,REG,13,MetLife Stadium,-5,home
2023_14_HOU_NYJ,NYJ,2023,0.2,5.07889113810166,6.15916666666666,5.86583916083916,4.285,3.11730158730159,4.54983766233765,6.2,2.2,0.5,0,15.7,0.5,0.3,0.2,0,0,7.5,57,2.1,2.2,41,21.8,4.36009355234002,0.7,4.5,176.6,0.3,-6.6,HOU,0,8.23298201798202,10.2180519480519,7.90066747751732,4.34351222307105,2.62883986928105,3.82322816072816,4.4,1.8,0.3,0,13.7,1.9,0.8,0,0.1,0,6.8,57.6,2,2.3,35.1,21,7.80845790806744,0.5,2.1,276.9,0.7,5.9,REG,14,MetLife Stadium,24,home
2023_16_WAS_NYJ,NYJ,2023,0.2,4.93764957264957,6.72416666666667,5.92870465791518,4.17730769230769,2.40896825396826,4.41888528138528,5.9,2,0.4,0,16.1,0.5,0.3,0.2,0,0,8,62,2.2,2.2,41.4,21.7,4.31004250299232,0.9,5,175.3,0.4,-6.4,WAS,0.3,6.81110240636557,7.03725412014886,6.53424223311282,3.84752358752359,3.97555555555556,5.36078449328449,4.5,2.1,0.2,0,14.5,1.7,0.6,0,0,0,4.5,35.7,1.1,1.4,44.2,26,5.47950616235289,1,3.5,248.6,0.2,-11.1,REG,16,MetLife Stadium,2,home
2024_03_NE_NYJ,NYJ,2024,0,7.65625,8.975,4.71527777777778,3.33333333333333,3.35,5.875,4.5,2,0,0,12,2,1,0,0,0,5,40,0.5,0.5,31.5,18.5,5.75604838709677,0.5,1.5,181,0.5,-3,NE,0,6.5375,5.8125,4.7202380952381,6.54444444444444,3.72727272727272,4.56666666666666,5.5,3,0.5,0,15.5,0.5,1,0,0,0,4,41,2.5,3,27.5,15,4.48333333333333,0,2,122.5,0.5,1.5,REG,3,MetLife Stadium,21,home
2024_04_DEN_NYJ,NYJ,2024,0,7.96130952380952,9.7452380952381,5.09589947089947,3.64444444444445,3.6037037037037,5.10185185185185,4,1.66666666666667,0.333333333333333,0,13.3333333333333,2,1,0,0,0,6,62,0.666666666666667,1,33.3333333333333,21.3333333333333,6.24277099680326,0.333333333333333,1.66666666666667,209.666666666667,0.666666666666667,5,DEN,0,6.4718137254902,4.96693121693121,3.33143939393939,5.70238095238095,3.88333333333333,2.61538461538462,5.33333333333333,2.66666666666667,0.333333333333333,0,15.6666666666667,0,1,0,0,0,7,73,3,3,39,23.6666666666667,5.08108108108108,1.33333333333333,1.33333333333333,193,0.333333333333333,2,REG,4,MetLife Stadium,-1,home
2024_06_BUF_NYJ,NYJ,2024,0.2,6.67783834586466,8.85,4.67837301587302,3.54666666666667,2.38888888888889,4.29700854700855,5,2,0.4,0,16.2,1.6,0.6,0,0,0,7.8,70.4,1.2,1.6,40.8,23.4,5.29355360218796,0.8,2.6,206.2,0.4,1.6,BUF,0,8.16428571428572,8.13428571428571,6.11268398268398,3.60433566433566,5.93,3.89199770817418,4,2.2,0.4,0,12.4,1.6,1.6,0.2,0,0,4.8,36,1.6,2,28,16.2,6.67995485868371,0,1.2,181.6,0.6,7.2,REG,6,MetLife Stadium,-3,home
2024_09_HOU_NYJ,NYJ,2024,0.125,6.91594588493292,8.76488095238096,5.54225236568986,5.09166666666667,2.19444444444444,4.60590277777778,4.375,1.375,0.5,0,14.75,1.625,0.625,0,0,0,7.875,70.875,1.125,1.875,39.125,22.625,5.9627606890012,0.875,2.25,224.75,0.25,-2.5,HOU,0,6.37142059329559,10.0166982323232,6.33098901442555,4.01169958513708,3.79117063492063,5.35376984126984,4.75,2.5,0.25,0.125,16.125,1.375,1,0,0,0,7.625,64.25,2.375,2.625,37.75,23.125,5.96618657078216,0.5,2.875,232.5,0.75,1.125,REG,9,MetLife Stadium,8,home
2024_11_IND_NYJ,NYJ,2024,0.1,6.65583363102326,7.81190476190476,5.48201617826617,5.59333333333333,2.71388888888889,4.59027777777778,4.2,1.4,0.5,0,14.5,1.6,0.5,0,0,0,7.5,67.5,1.1,1.7,38.5,22.5,5.67469771528765,0.7,2.3,211.9,0.3,-3.7,IND,0.1,6.40005161505161,8.67090909090909,6.03746281496282,5.19480186480187,3.7489898989899,5.83466033966034,4.2,2,0.4,0,13,1.3,0.9,0.1,0,0,5.5,38.7,1.6,1.9,32.4,17.3,6.25530013861145,1.2,2.2,198.3,0.4,-1.5,REG,11,MetLife Stadium,-1,home
2024_13_SEA_NYJ,NYJ,2024,0.1,6.57041696435659,7.23476190476191,5.71451617826617,5.53619047619048,2.52722222222222,4.80027777777778,4.4,1.3,0.6,0,14.8,1.6,0.5,0,0,0,7.4,67.9,1.3,1.9,38.6,22.8,5.54223803786829,0.6,2.5,208.3,0.3,-2.5,SEA,0.2,6.93907670618668,10.3785088522589,6.86838044308632,3.71742368742369,3.47,5.15777777777777,4.2,1.7,0.5,0,13.9,1.1,1.1,0.3,0.1,0,7.8,60.1,1.3,1.6,41.5,26.3,6.50889000894371,1.1,3.5,267.1,0.5,-0.4,REG,13,MetLife Stadium,-5,home
2024_16_LA_NYJ,NYJ,2024,0.2,6.59986317603965,8.21392857142858,5.56144078144078,6.50571428571429,3.04861111111111,4.60955128205128,3.7,0.9,0.6,0,13.7,1.8,0.5,0,0.1,0,7.6,64.1,1.3,1.8,38.5,22.3,5.95397098601957,0.7,2.2,223.3,0.2,-5.6,LA,0,7.57940146841463,10.4857792207792,7.5874822236587,4.85430555555556,3.79239010989011,4.3380303030303,4.1,2.2,0.2,0.1,13.2,1.7,0.8,0.3,0,0.1,5.5,51.8,1.2,1.6,35.1,22,6.97575938689384,0.5,1.5,235.3,0.7,1.2,REG,16,MetLife Stadium,-10,home
2024_18_MIA_NYJ,NYJ,2024,0.1,6.5295060331825,7.34821428571429,5.84210383613634,5.74821428571429,3.36861111111111,5.01440476190476,3.2,0.8,0.4,0,13,1.7,0.5,0,0.1,0,8.1,63.7,1.1,1.5,37.1,22.2,5.8778183952403,0.5,2.1,216,0.2,-8.3,MIA,0.1,6.42565656565657,10.0504139194139,7.01309981684982,4.62460529666412,2.49058441558442,4.24809523809524,2.9,1,0.4,0,13,1.8,0.8,0,0,0,6.1,45.4,2.5,2.5,38.4,27.3,6.46078800026345,0.4,2.1,246.5,0.6,5.2,REG,18,MetLife Stadium,12,home
2016_06_NYJ_ARI,NYJ,2016,0.6,7.94214285714286,7.45737373737374,5.10362137862138,3.38397435897436,3.7102036199095,4.5503663003663,3.6,1.2,0.4,0,14.4,1,0.6,0,0,0,5.6,47.6,2,2.2,40.2,22.2,6.30129729349242,2,1.8,247.4,0.2,-8.8,ARI,0.2,7.0662271062271,5.42106060606061,7.04,4.4,3.28168498168498,4.66571428571429,6,2.6,0.2,0,15.4,1.6,1.2,0.2,0,0,6,46.6,1.2,1.4,41.8,21.2,5.99836734693878,1.4,2.6,248.2,0.4,4.8,REG,6,State Farm Stadium,-25,away
2024_10_NYJ_ARI,NYJ,2024,0.111111111111111,7.06203736780362,8.01322751322752,5.60700210283543,5.04814814814815,2.47839506172839,4.74228395061728,4.44444444444444,1.44444444444444,0.555555555555556,0,14.5555555555556,1.77777777777778,0.555555555555556,0,0,0,8,72.2222222222222,1,1.66666666666667,38.5555555555556,22.5555555555556,5.93095067780499,0.777777777777778,2.22222222222222,221.222222222222,0.333333333333333,-1.33333333333333,ARI,0.111111111111111,6.80294825382545,6.56072631072631,7.52281977281977,5.61845839345839,4.96457231040564,6.5278659611993,3.22222222222222,1.44444444444444,0.111111111111111,0,11.6666666666667,1.22222222222222,1,0,0.111111111111111,0,4.55555555555556,39.8888888888889,1.77777777777778,1.88888888888889,29.5555555555556,18.7777777777778,6.54239563593818,0.333333333333333,1.55555555555556,190.111111111111,0.555555555555556,-0.777777777777778,REG,10,State Farm Stadium,-25,away
2013_05_NYJ_ATL,NYJ,2013,0.25,5.4722465034965,8.35,9.06455176767677,4.50625,3.97275641025641,3.45841346153846,7,1.5,0.5,0,18.25,1,0.5,0,0,0,10.5,80.25,2,2,37.5,19.5,6.84122406596345,2,3.5,243.25,0.5,-5,ATL,0,8.0281937017231,7.67694805194806,6.88868400621118,2.10515873015873,1.55,6.02276785714285,4.25,1.5,0.25,0,13.25,2,0.25,0.25,0,0,5.5,46.5,2,2.25,45,28.75,6.98553968763372,0.75,1.75,316.5,0.25,-2.5,REG,5,Georgia Dome,2,away
2021_05_NYJ_ATL,NYJ,2021,0,7.94471939416792,4.51488095238095,5.93561463046758,4.18125,7.05277777777778,2.85714285714286,5,1.5,0,0,13.5,1,0.25,0,0,0,7,65.5,1,1.25,39,19.75,5.22741532116532,2,4,199.75,0.25,-11.75,ATL,0.5,6.55952380952381,8.38846153846154,4.4585597826087,2.76388888888889,0.821428571428571,4.89305555555556,5,1.5,0.5,0,16,2,0.25,0,0,0,7.25,53,1.25,1.25,42.25,27,5.44360021571947,0.75,2,232.75,0.25,-12.5,REG,5,Tottenham Hotspur Stadium,-7,away
2013_12_NYJ_BAL,NYJ,2013,0.5,6.8341022213081,6.39269841269841,7.50828823953824,4.59441086691087,4.65177655677656,3.76620852187029,6,1.6,0.4,0,16,0.9,0.6,0.1,0,0,7.8,60.5,2.3,2.4,34.4,17.4,5.89680753853256,1.6,3.5,195.3,0.5,-8.5,BAL,0.2,6.13610910245585,9.41089466089466,5.07700388792494,3.66174079188785,2.2875,2.29588871912401,6.2,1.7,0.5,0.1,18.1,1.3,0.6,0.2,0,0,7.1,60.2,2,2.2,41.1,22.1,5.5635919726389496,1.3,3.3,225.5,0.4,-0.4,REG,12,M&T Bank Stadium,-16,away
2019_15_NYJ_BAL,NYJ,2019,0.2,7.03044060514649,6.51218253968254,7.4716263084181,3.82701298701299,3.10404761904762,4.09962121212121,4.8,1.4,0.3,0,14.2,1.4,0.6,0.2,0,0,7.7,74.5,1.3,1.8,36.7,20.3,6.07664220537068,1.3,3.4,215.4,0.5,-3.8,BAL,0,8.26785714285714,7.73576146076146,6.25589133089133,7.82636002886003,2.97777777777778,4.93772461456672,2.4,1.1,0.3,0,12.2,2.1,1.2,0.5,0,0,6.9,58.5,1.8,1.9,27.4,17.4,6.73979151939678,0.7,1.8,180.9,0.9,14.4,REG,15,M&T Bank Stadium,-21,away
2010_04_NYJ_BUF,NYJ,2010,0,11.3333333333333,6.57407407407407,4.9017094017094,6.005291005291,3.66666666666667,5.44017094017094,4.66666666666667,2.33333333333333,0.333333333333333,0,12.3333333333333,2,0.333333333333333,0,0,0,9.66666666666667,88,2,2.33333333333333,28,15.3333333333333,6.01045120141454,0,1.66666666666667,172.666666666667,0.666666666666667,7,BUF,0,6.60277777777778,5.01587301587302,6.43079922027292,5.68620268620268,2.11309523809524,4.86320346320346,4.33333333333333,0.666666666666667,0.666666666666667,0,12.3333333333333,1,0.333333333333333,0,0.333333333333333,0,5,38.3333333333333,1.33333333333333,2,29.3333333333333,16.3333333333333,4.74305967409416,1.33333333333333,2.66666666666667,139.333333333333,0,-13.3333333333333,REG,4,Highmark Stadium,24,away
2012_17_NYJ_BUF,NYJ,2012,0.4,5.5160082972583,8.46063725490196,6.72613705738706,3.65642857142857,3.4683541295306,5.29437021312021,5.3,1.6,0.4,0.1,14.6,0.8,1.1,0.1,0,0,4.9,40.3,1.1,1.6,33.3,17.7,5.05234147443688,1.2,3.6,168.5,0.4,-4.1,BUF,0.2,6.49220197930724,5.8771336996337,5.73706168831169,6.1265811965812,4.37900524312289,4.84245421245421,4.9,1.7,0.1,0,13.6,1.1,0.7,0.1,0.1,0,7.1,64.1,1.9,2,35.8,20.9,5.6379265894177,0.9,2.5,201,0.3,-5.2,REG,17,Highmark Stadium,-19,away
2013_11_NYJ_BUF,NYJ,2013,0.444444444444444,6.26011357923123,6.63386243386243,8.17082531665865,4.82712318545652,4.2455636955637,3.82912057985587,6,1.66666666666667,0.333333333333333,0,16.4444444444444,0.888888888888889,0.555555555555556,0.111111111111111,0,0,8.22222222222222,64.5555555555556,2.55555555555556,2.55555555555556,34.5555555555556,18,6.10419692833584,1.44444444444444,3.44444444444444,202.222222222222,0.555555555555556,-6.88888888888889,BUF,0.4,5.88420419449831,6.73619047619048,5.74269648480175,3.81181457431458,4.67324208471267,4.10398407148407,6.2,1.7,0.9,0,17.2,1,0.8,0.2,0,0,6.8,57.3,1.9,2.1,38.3,19.5,5.12573257085594,0.9,3.1,192.6,0.3,-6,REG,11,Highmark Stadium,-23,away
2014_12_NYJ_BUF,NYJ,2014,0.2,4.93086673130791,5.89464285714286,7.23704387717546,4.98664724164724,3.90452380952381,4.3440029329116,5,1.2,0.5,0,16.1,1,0.8,0,0,0,7.4,66,1.7,1.9,37.2,19.1,4.85756794908051,1.1,2.9,178.5,0.2,-9.1,BUF,0.2,6.49782804914383,8.09893356643356,7.26360665478313,4.6092267862856096,2.77202380952381,4.18968253968254,5.5,2.2,0.5,0,15.5,1.5,0.3,0,0.1,0,8.1,69,2.2,2.5,38.5,22.2,6.2438165136625,0.6,2.6,226.2,0.5,-0.4,REG,12,Ford Field,-35,away
2015_17_NYJ_BUF,NYJ,2015,0.3,6.98136631900951,8.90810359231411,5.53125905956788,3.41746031746032,4.10860056610057,3.92178571428571,5.3,1.8,0.3,0,15.4,2.2,0.5,0,0,0,5.7,40.5,1.8,2,41.5,23.9,6.53570649397464,0.6,1.9,271,0.6,2.4,BUF,0.2,7.64896112831097,8.57083333333333,8.96238095238095,6.12067307692307,3.36270202020202,5.96292929292929,4.9,1.2,0.2,0,15.4,1.4,1.1,0.2,0,0,8.5,71.4,1.5,1.7,32.5,18,7.02712220442871,0.5,2.6,216,0.4,-0.4,REG,17,Highmark Stadium,-5,away
2016_02_NYJ_BUF,NYJ,2016,0,8.25,6,2.57142857142857,3.5,4.4,6.69230769230769,3,1,0,0,14,2,0,0,0,0,7,95,3,4,36,19,5.22222222222222,1,1,188,0,-1,BUF,0,5.4,10.75,1.75,3.63636363636364,2,1.90909090909091,7,3,1,0,13,0,1,0,0,0,8,89,0,1,24,15,3.95833333333333,0,2,95,0,-6,REG,2,Highmark Stadium,6,away
2018_14_NYJ_BUF,NYJ,2018,0.1,6.9223425267543,5.95691919191919,4.9162093298858,5.19119769119769,3.56220238095238,4.21738095238095,5.8,1.3,0.5,0,14.4,0.9,0.5,0.2,0,0,6.4,49.4,2.4,2.6,35.8,17.8,5.22121627483418,1.5,2.3,180.9,0.2,-8.7,BUF,0.4,6.54246350055173,5.78166666666667,6.27978940205614,3.73652777777778,4.68486263736264,4.57514005602241,5.2,2.3,0.5,0.1,15.2,0.7,0.8,0,0,0,8.3,74,1.4,1.5,33,17.4,5.470214333896,1.4,2.5,169.8,0.4,-6,REG,14,Highmark Stadium,4,away
2019_17_NYJ_BUF,NYJ,2019,0,6.95266282736871,7.21733405483405,7.06040835970016,3.3037987012987,3.04988095238095,4.38977272727273,4.6,1.4,0.3,0,14.6,1.5,0.4,0.2,0,0.1,7.1,71.2,1.5,2,35.8,19.9,6.18908826487556,1.1,2.5,215,0.5,-3,BUF,0,7.08948565323565,5.84988095238095,7.59363763687293,4.14539529311268,3.88324786324786,5.49702380952381,4.7,2,0.2,0,15,1.6,0.7,0,0.1,0,6.9,55.3,1.6,2,31.9,16.7,5.98088638287723,0.2,2.5,183.1,0.6,4.2,REG,17,Highmark Stadium,7,away
2021_18_NYJ_BUF,NYJ,2021,0,7.36931531703591,6.75691530691531,5.79683608058608,4.74337926779103,4.985,5.3105303030303,3.4,1.2,0.1,0,13,1.4,1,0.1,0.1,0,5.9,48.4,1.4,1.8,39.6,22.6,5.64260555251755,0.9,2.4,233.6,0.3,-8.2,BUF,0,7.5370361655888,7.99543512043512,5.29037309568657,5.58076923076923,2.82577922077922,6.77430735930736,2.9,1.1,0.3,0,13.3,1.9,1.2,0,0,0,6.9,58.3,1.2,1.5,39.8,23.9,6.07205099427149,1.3,1.9,234.7,0.6,7.2,REG,18,Highmark Stadium,-17,away
2022_14_NYJ_BUF,NYJ,2022,0.1,7.60749278499278,7.03952380952381,6.31378454878455,5.25690476190476,3.5486013986014,3.80952380952381,4.7,1.3,0.4,0,14.6,0.8,1.2,0,0,0.1,5.1,51.9,2.1,2.4,35.1,18.7,5.87934265210941,0.9,2.2,208.3,0.6,4.3,BUF,0.1,6.00617989853284,9.95464285714286,7.25625777000777,5.48742967816497,6.53139194139194,6.4567748917749,2.4,0.8,0.4,0,12.9,1.8,1,0,0,0,5.6,44.7,2.1,2.4,40,23.4,6.86317159262491,0.9,2.2,268.9,0.7,6.9,REG,14,Highmark Stadium,-8,away
2023_11_NYJ_BUF,NYJ,2023,0.111111111111111,4.81112039357653,7.3515873015873,6.26333851333851,3.78703703703704,2.9957671957672,6.87222222222221,5.77777777777778,2,0.444444444444444,0,15,0.555555555555556,0.333333333333333,0.222222222222222,0,0,6.66666666666667,49.2222222222222,2.55555555555556,2.66666666666667,37.7777777777778,20.3333333333333,4.82466450103031,0.666666666666667,3.77777777777778,179.444444444444,0.444444444444444,-3.11111111111111,BUF,0.1,8.11691227889758,5.97647186147186,7.71742683786802,4.35896464646465,5.17080155138979,4.76146825396825,2.7,0.9,0.2,0,12.8,1.9,1.2,0.1,0,0,6.5,53.9,1.2,1.5,36.5,24.6,7.08278466452247,1.1,1.3,254,0.5,7.8,REG,11,Highmark Stadium,-26,away
2024_17_NYJ_BUF,NYJ,2024,0.1,6.90986317603964,7.88392857142858,5.73622148319516,6.38571428571429,3.41527777777778,4.80121794871795,3.1,0.7,0.5,0,13.5,1.7,0.5,0,0.1,0,7.6,62.7,1.3,1.9,37.1,22.2,6.14360786892451,0.4,2,226.1,0.2,-6,BUF,0.1,8.16433785641603,8.3875,8.10197829131653,4.84816017316017,5.1065873015873,5.73581196581197,2.7,1.2,0.3,0.1,13.7,1.8,2.1,0.2,0,0,7.5,55.8,1.4,1.7,33.4,21.3,7.80269554460731,0.6,0.8,258.9,0.9,10.2,REG,17,Highmark Stadium,-26,away
2013_15_NYJ_CAR,NYJ,2013,0.5,7.62737145207733,6.79269841269841,5.97189935064935,3.95857753357753,4.79903762903763,3.87331932773109,5.4,1.6,0.3,0,14.4,0.7,0.6,0.1,0,0.1,6,46.7,2.2,2.3,31.8,15.8,5.25777161585088,1.5,3.4,162.4,0.4,-11.6,CAR,0,8.49825409884233,7.89651515151515,6.27991163806953,4.78427405927406,3.48242424242424,4.81795093795094,4.2,1.4,0.2,0,14.6,1.4,1,0.2,0,0,5.6,44,1.6,1.9,33.8,19.6,6.22086192170542,0.9,2.8,198.2,0.8,7.8,REG,15,Bank of America Stadium,-10,away
2010_16_NYJ_CHI,NYJ,2010,0,5.38635447885448,8.18559523809524,5.81133941136263,4.5528373381005,4.24300865800866,3.96959328714763,5.4,2.7,0.3,0,16,0.8,0.7,0.1,0.2,0,6.4,58.1,2,2.7,38.5,19.4,5.6769934657252,1.2,2.2,217.4,0.7,-0.9,CHI,0.2,7.95060287751464,7.2178083028083,6.97336972667856,4.62419439435693,1.895,3.97598930481283,4.9,1.3,0.1,0,13.5,1.4,0.8,0.3,0,0,5.5,50.3,1.6,1.9,31.6,16.7,5.69694846144846,1.4,3,181.6,0.7,5,REG,16,Soldier Field,-4,away
2018_08_NYJ_CHI,NYJ,2018,0.142857142857143,8.65754404325834,7.50396825396825,5.65230463980464,5.36188414759843,3.45870181405896,4.10748299319728,4.85714285714286,1.57142857142857,0.285714285714286,0,14,1.42857142857143,0.857142857142857,0.428571428571429,0,0,6.42857142857143,50,2.42857142857143,2.57142857142857,33.8571428571429,17.7142857142857,6.40914814129548,1.42857142857143,2.28571428571429,207.571428571429,0.428571428571429,0.857142857142857,CHI,0.166666666666667,7.4452861952862,8.29392029539089,7.21378528464527,4.29179292929293,5.3656746031746,5.59209401709402,3.33333333333333,1.16666666666667,0.166666666666667,0.166666666666667,14,2.16666666666667,0.833333333333333,0.333333333333333,0,0,5.66666666666667,45.1666666666667,1.66666666666667,2,37.3333333333333,23.1666666666667,7.0659953174143,1,2.33333333333333,250,0.5,6,REG,8,Soldier Field,-14,away
2013_08_NYJ_CIN,NYJ,2013,0.285714285714286,5.74787712287712,7.00544217687075,9.03781436817152,5.0109410430839,3.51300366300366,3.53505979314803,6.28571428571429,1.57142857142857,0.428571428571429,0,17,1.14285714285714,0.428571428571429,0.142857142857143,0,0,8.85714285714286,64.2857142857143,2.28571428571429,2.28571428571429,35.4285714285714,18.5714285714286,6.42696716253252,1.57142857142857,3.57142857142857,219,0.571428571428571,-4,CIN,0.142857142857143,8.0073914181057,9.57619047619047,7.29729391756702,3.4579081632653,2.79251700680272,3.45140977443609,4.71428571428571,1.85714285714286,0.142857142857143,0,15,1.57142857142857,0.714285714285714,0,0,0.142857142857143,6.57142857142857,60.4285714285714,1.42857142857143,1.85714285714286,37.7142857142857,23.4285714285714,7.03874425642634,0.857142857142857,2.14285714285714,262.285714285714,0.714285714285714,1.85714285714286,REG,8,Paycor Stadium,-40,away
2019_13_NYJ_CIN,NYJ,2019,0.2,6.89985236985237,5.83361111111111,7.49115011794191,3.6676190476190498,3.09071428571429,3.69545454545454,5.6,1.5,0.2,0,13.6,1.2,0.6,0.3,0.1,0,7.9,70.7,0.9,1.4,34.1,19,5.68535404908253,1.3,3.8,192.1,0.4,-5.9,CIN,0.3,5.89887362637363,9.5652380952381,4.54541708291708,3.78190476190476,3.595,4.02569358178054,5,2.1,0.1,0,15,0.9,0.4,0,0.1,0,5.8,46.8,1.3,1.5,40.5,21,5.03051495322307,1,3.5,204.8,0,-13.4,REG,13,Paycor Stadium,-16,away
2010_10_NYJ_CLE,NYJ,2010,0,7.96830253080252,8.41640061327561,5.0188976045884,5.61208791208791,5.09077380952381,4.70787545787546,5.5,2.125,0.25,0,14.5,1.375,0.875,0.125,0,0,7.875,72.125,2,2.375,33.25,17.25,6.09997956377832,0.625,1.5,202.5,0.75,6.5,CLE,0.25,5.93268398268398,10.3020833333333,6.29653110047847,3.61068687343358,11.4059523809524,3.97351641414141,5.125,2,0.625,0,14.875,0.75,1.125,0.25,0,0,6,48.875,1.375,1.625,30.375,18.125,6.27312860880083,1,1.625,188.75,0.375,-0.5,REG,10,Cleveland Browns Stadium,6,away
2016_08_NYJ_CLE,NYJ,2016,0.571428571428571,6.9997990105133,9.87431457431457,4.57911731126017,3.52129120879121,3.6501454427925,3.82169021454736,4.42857142857143,1.42857142857143,0.285714285714286,0,14.7142857142857,1,0.571428571428571,0,0,0,6,49.4285714285714,1.71428571428571,2,38,20.5714285714286,6.24152814196827,1.71428571428571,2.14285714285714,231.857142857143,0.285714285714286,-8.71428571428571,CLE,0,7.30139146567718,9.67845804988663,5.51045444493587,5.15585208442351,4.56904761904762,4.32545926295926,4.85714285714286,1.14285714285714,0.285714285714286,0,14.8571428571429,1,1,0.142857142857143,0,0,7.57142857142857,57.8571428571429,1.28571428571429,1.85714285714286,38.8571428571429,21.7142857142857,5.8617601511553,1,3,228.285714285714,0,-11,REG,8,Cleveland Browns Stadium,3,away
2017_05_NYJ_CLE,NYJ,2017,0.25,4.90283400809717,10.6892857142857,7.42788461538461,5.35349025974026,3.75018037518038,4.82386363636362,5,2.5,0.25,0,15,0.75,1,0,0,0,7.5,68.25,2.25,2.75,32.5,20.75,6.19086914440573,0.75,3,192.25,0.5,-4.25,CLE,0.25,4.99583333333333,7.184375,6.17878787878788,4.12103174603175,4.43452380952381,3.26923076923077,5.5,1.75,0,0.25,16.25,1,1,0,0,0,7.25,66.75,0.5,0.75,43.5,20.75,5.03386141823642,2.25,3.25,219.5,0,-11,REG,5,Cleveland Browns Stadium,3,away
2018_03_NYJ_CLE,NYJ,2018,0.5,9.8650793650793709,11.5,6.57264957264957,2.72727272727272,3.46111111111111,5.02142857142857,4,2,0,0,12.5,1.5,1,1,0,0,7,49.5,2,2,33.5,20.5,7.5494071146245,1.5,2.5,250,0.5,11.5,CLE,0,4.28571428571428,6.16666666666665,7.09090909090909,5.27564102564103,7.5,3.04571428571428,7.5,3.5,0.5,0,17.5,1,1.5,0,0,0,7.5,65,1,2.5,39.5,18.5,5.17588932806324,1,5,192,0,-1.5,REG,3,Cleveland Browns Stadium,-4,away
2022_02_NYJ_CLE,NYJ,2022,0,7.26315789473684,5.27272727272727,3.89655172413793,5.66666666666667,4.42857142857143,4.5,6,2,0,0,17,1,0,0,0,0,6,81,1,2,62,37,4.79032258064516,1,3,297,0,-15,CLE,0,6.09090909090909,6,3.44444444444444,5.2,5.33333333333333,5.94444444444444,4,2,1,0,21,1,1,0,0,0,9,71,4,4,33,18,4.18181818181818,0,1,138,1,2,REG,2,Cleveland Browns Stadium,1,away
2023_17_NYJ_CLE,NYJ,2023,0.2,4.78348290598291,6.17916666666666,5.49341054026812,4.35230769230769,2.09230158730159,3.81636427298192,6.2,2.1,0.5,0,16.4,0.6,0.4,0.1,0,0,8.5,69.9,2,2,43.3,22.5,4.1762329791828,0.9,4.6,179.7,0.4,-7.2,CLE,0.2,6.26698206205559,7.94761904761905,6.16921366859834,3.15308441558442,2.13165584415585,4.05786690433749,5.3,1.7,0.7,0,17.3,1.5,1,0.2,0,0,6.6,50.5,2.1,2.2,41.8,22.1,5.73174774189339,1.3,2.3,239,0.7,1.6,REG,17,Cleveland Browns Stadium,-17,away
