"game_id","home_team","season","home_lost_tds_10","home_pass_left_10","home_pass_middle_10","home_pass_right_10","home_run_left_10","home_run_middle_10","home_run_right_10","home_punts_made_10","home_inside_20_10","home_touchbacks_10","home_blocked_10","home_third_downs_10","td_offensive_pass_home_10","td_offensive_rush_home_10","td_defensive_return_home_10","td_offensive_return_home_10","td_defensive_other_home_10","num_penalties_home_10","penalty_yards_home_10","fg_made_home_10","fg_attempts_home_10","attempts_home_10","completions_home_10","ypa_home_10","interceptions_home_10","sacks_home_10","pass_yards_home_10","home_win_10","home_point_diff_10","away_team","away_lost_tds_10","away_pass_left_10","away_pass_middle_10","away_pass_right_10","away_run_left_10","away_run_middle_10","away_run_right_10","away_punts_made_10","away_inside_20_10","away_touchbacks_10","away_blocked_10","away_third_downs_10","td_offensive_pass_away_10","td_offensive_rush_away_10","td_defensive_return_away_10","td_offensive_return_away_10","td_defensive_other_away_10","num_penalties_away_10","penalty_yards_away_10","fg_made_away_10","fg_attempts_away_10","attempts_away_10","completions_away_10","ypa_away_10","interceptions_away_10","sacks_away_10","pass_yards_away_10","away_win_10","away_point_diff_10","season_type","week","stadium","point_diff"
"2010_03_OAK_ARI","ARI",2010,0,4.26704545454546,7.725,6.26153846153846,5.15,1.375,12.5166666666667,5.5,1.5,0.5,0,11,0.5,1,0,0,0,10,90.5,0.5,1,39,20,5.22159468438539,1.5,2,207.5,0.5,-15,"LV",0,4.06993006993007,6.43406593406593,6.33216783216784,5.22115384615384,6.8,4.13247863247863,3.5,1.5,0.5,0,17.5,1,0,0,0,0,11,83.5,2.5,3.5,40.5,21,4.75915750915751,1.5,3,191,0.5,-11.5,"REG",3,"State Farm Stadium",1
"2010_05_NO_ARI","ARI",2010,0.25,3.97637987012987,6.4625,5.87902097902098,4.2,2.80208333333333,8.47708333333333,5.5,1.5,0.5,0,11.75,0.75,0.5,0.25,0.25,0,8,79.75,0.75,1,35.75,16.75,4.09535332674868,1.5,3.75,150,0.5,-15,"NO",0,6.54563492063492,9.01041666666667,7.6969941822883,3.43627450980392,5.08333333333333,2.25959595959596,4,1.5,0.5,0,13.5,1.75,0.25,0,0,0,4,37,1.75,2.5,41.25,29.5,6.65216909216909,0.5,1.75,270.75,0.75,1.75,"REG",5,"State Farm Stadium",10
"2010_08_TB_ARI","ARI",2010,0.166666666666667,3.6866341991342,7.3,5.70888980300745,4.21666666666667,2.44953703703704,7.17757936507937,5.33333333333333,1.83333333333333,0.5,0,12.5,0.5,0.5,0.5,0.166666666666667,0,6.66666666666667,61.8333333333333,1.16666666666667,1.33333333333333,35.1666666666667,16.1666666666667,4.0458199667502,1.33333333333333,3.5,144.5,0.5,-10.3333333333333,"TB",0.166666666666667,6.17174122174122,8.49687049062049,5.82020246695169,3.47460317460318,4.77797619047619,4.36210317460317,5.16666666666667,1.66666666666667,0.333333333333333,0,15.8333333333333,1.16666666666667,0.333333333333333,0.166666666666667,0,0,5.66666666666667,46.1666666666667,1.66666666666667,2,37.8333333333333,21.1666666666667,5.72064261958969,0.5,2.33333333333333,210.833333333333,0.666666666666667,-5,"REG",8,"State Farm Stadium",-3
"2010_10_SEA_ARI","ARI",2010,0.375,4.68543019480519,6.85595238095238,6.28003336532748,4.13571428571429,2.21631944444444,6.37380952380952,5.5,1.625,0.5,0,13.125,0.75,0.625,0.625,0.25,0,6.25,52.75,1,1.125,35.625,17.125,4.58831915096805,1.5,3.5,166.875,0.375,-8.5,"SEA",0.125,5.18698593073593,6.20729166666667,6.36997863247863,3.30431547619048,4.30416666666667,3.06059218559218,6,2.375,0.125,0,15,0.875,0.5,0.125,0.25,0,6.75,60.375,1.25,1.5,35.125,18.5,5.18178203503322,1.125,2.75,177.375,0.5,-6.375,"REG",10,"State Farm Stadium",-18
"2010_12_SF_ARI","ARI",2010,0.3,4.75251082251082,9.9347619047619,6.32027669226199,4.49190476190476,2.11305555555556,6.02404761904762,5.7,1.8,0.7,0,13.3,0.8,0.6,0.5,0.2,0,7.1,56.8,1.1,1.2,38.4,18.5,4.82077786979404,1.3,3.5,190.4,0.3,-10.4,"SF",0.2,5.85679384341149,8.86734126984127,7.22228111757523,4.37904761904762,3.38513764013764,3.60794117647059,6,2.3,0.8,0,15.1,1.1,0.5,0.1,0,0.1,8,67.5,1.1,1.3,35.7,19.3,6.43866410697808,1.1,2.5,218.1,0.3,-5.9,"REG",12,"State Farm Stadium",-21
"2010_13_STL_ARI","ARI",2010,0.3,5.034329004329,9.2547619047619,6.16027669226199,3.71190476190476,2.07972222222222,5.69785714285714,5.7,1.6,0.8,0,13,0.7,0.5,0.5,0.2,0,6.7,55.7,1.2,1.3,37.7,17.9,4.72995099640903,1.4,3.4,182.8,0.2,-12.9,"LA",0.1,8.35240204240204,6.20204906204906,4.8375283050283,3.32015484515485,3.40486402486402,5.18564574314574,5.6,1.9,0.3,0,15.8,1.6,0.5,0,0,0,7.1,63.6,1.8,2.2,37.6,21.8,5.55253258051655,0.6,2,210.1,0.5,-1.4,"REG",13,"State Farm Stadium",-13
"2010_14_DEN_ARI","ARI",2010,0.3,4.71468614718615,9.8672619047619,6.01796899995429,3.78190476190476,2.64222222222222,4.17785714285714,5.8,1.7,0.7,0,13.4,0.7,0.4,0.5,0.2,0,6.3,50.2,1.4,1.4,37.5,17.2,4.66484277130081,1.3,3.6,179.8,0.2,-10.8,"DEN",0.1,6.89400460650461,10.1483333333333,7.0749312441944,4.22497835497835,4.46,3.54083333333333,5.7,1.1,0.5,0,13.3,1.8,0.5,0.1,0,0,6.1,60.8,1.4,1.6,41.8,22.9,6.29512549597595,0.5,2.9,267.9,0.2,-8.7,"REG",14,"State Farm Stadium",30
"2010_16_DAL_ARI","ARI",2010,0.2,5.29946842373313,9.19392857142857,5.91097599296129,4.05190476190476,3.10472222222222,4.03843406593407,5.8,1.9,0.6,0,14.2,0.5,0.7,0.4,0.1,0.1,6.2,46.5,1.9,2,38.4,17.7,4.94134201490531,1.1,2.8,193.4,0.2,-5.5,"DAL",0.3,7.59002477914243,10.990980861244,6.45229617604618,4.79300005550005,4.4460033444816,2.30142496392496,3.9,1.3,0.3,0.1,13.7,1.9,0.8,0.5,0,0,5.8,45.6,1.6,2,35.5,22.6,7.05897292876602,1.2,1.7,242.3,0.4,-3.6,"REG",16,"State Farm Stadium",1
"2011_04_NYG_ARI","ARI",2011,0,8.16161616161616,27.2261904761905,9.01452991452992,3.73412698412699,6.04761904761905,4.9047619047619,5.33333333333333,1,0.333333333333333,0,12.6666666666667,1.66666666666667,0.666666666666667,0.333333333333333,0,0,6,59.3333333333333,0.333333333333333,1.33333333333333,34.3333333333333,20,7.62657695542471,1,2.66666666666667,253.333333333333,0.333333333333333,1,"NYG",0,11.4047619047619,8.56666666666667,6.31186868686869,2.51388888888889,5.2,3.51406926406926,5.66666666666667,1,0.333333333333333,0,13,2,1,0.333333333333333,0,0,5.66666666666667,46.3333333333333,0,0.333333333333333,31.6666666666667,17.6666666666667,7.25718725718726,0.666666666666667,3.33333333333333,225.333333333333,0.666666666666667,3.66666666666667,"REG",4,"State Farm Stadium",-4
"2011_07_PIT_ARI","ARI",2011,0,8.22870046620047,19.0702172096909,6.56641025641026,4.12519841269841,4.74857142857143,4.51714285714286,5,1,0.2,0,14.2,1,1.2,0.2,0,0,7,72,0.8,1.4,38.6,20.6,6.51481257001596,1.4,3.2,237.2,0.2,-5,"PIT",0,8.13388347763348,8.13359788359788,8.23226310726311,3.80515873015873,4.87023809523809,5.51605339105339,3.5,1,0.833333333333333,0.166666666666667,14.1666666666667,1.5,0.666666666666667,0.166666666666667,0,0,5.33333333333333,50,1.16666666666667,1.83333333333333,35.6666666666667,20.5,7.08020571476454,1,3,250.666666666667,0.666666666666667,2.83333333333333,"REG",7,"State Farm Stadium",-12
"2011_09_STL_ARI","ARI",2011,0,7.64669080919081,16.1215837212078,6.60228283621141,4.25269274376417,4.05850340136054,4.25070643642072,5,1.42857142857143,0.142857142857143,0,13.4285714285714,1.14285714285714,1.14285714285714,0.285714285714286,0,0,8,75.1428571428571,0.857142857142857,1.28571428571429,36.7142857142857,18.7142857142857,6.16423406080791,1.28571428571429,3.42857142857143,220.142857142857,0.142857142857143,-5.71428571428571,"LA",0,5.70369834843519,5.9625850340136,5.2616035280509,3.66801848944706,5.04920634920635,3.81054421768708,6.28571428571429,1.85714285714286,0.714285714285714,0,16.5714285714286,0.571428571428571,0.571428571428571,0.142857142857143,0,0,7.57142857142857,61.2857142857143,1.14285714285714,1.42857142857143,42.5714285714286,20.7142857142857,4.65345178546039,0.428571428571429,3.85714285714286,198.428571428571,0.142857142857143,-15,"REG",9,"State Farm Stadium",6
"2011_13_DAL_ARI","ARI",2011,0,6.36941813905049,7.54010860484545,6.1880524081182,4.91097582972583,4.2725,4.86703490953491,5.3,1.5,0.2,0,13.4,1.1,0.8,0.3,0,0,7.3,68.1,1.1,1.5,37.3,18,5.25428972245404,1.6,3.4,197.5,0.3,-5,"DAL",0,6.88219017094017,9.69050505050505,7.40937067128143,5.22438034188034,5.70110028860029,4.06727272727273,3.9,1.2,0.3,0,13.4,2,0.3,0.1,0,0,7.5,57.1,2.6,2.7,36.9,22.8,7.2794403809181,1,1.6,266.2,0.7,4.8,"REG",13,"State Farm Stadium",6
"2011_14_SF_ARI","ARI",2011,0,6.63227528190763,7.67510860484545,6.11112933119512,4.5324044011544,3.785,5.19560633810634,5.4,1.4,0.2,0,14,1,0.8,0.3,0,0,6.9,62.5,1.3,1.7,37,17.9,5.3009563891207,1.5,3.6,196.8,0.4,-4.3,"SF",0,7.74098484848485,10.655,6.8282909926331,4.94773391812866,3.58138888888889,5.16153762903763,4.7,1.7,0.7,0,14.5,1.3,0.7,0.1,0,0,7.6,64.6,2.7,3.2,31.1,17.5,6.48778301124282,0.4,2.8,197,0.9,11.4,"REG",14,"State Farm Stadium",2
"2011_15_CLE_ARI","ARI",2011,0,6.50015406978642,10.1322514619883,6.16827218833798,4.3949044011544,3.66277777777778,5.67338411588412,5.6,1.5,0.3,0,13.9,1.2,0.8,0.3,0,0,7.1,65,1.2,1.4,36,17.4,5.60119242373911,1.5,3.5,200.4,0.5,-3.8,"CLE",0,7.51811688311688,7.6811507936508,4.8307942384413,3.74650432900433,3.57440476190476,3.29421101774043,5.2,2.1,0,0,16.1,0.9,0.1,0,0,0,5.3,43.2,1.6,2.1,38.4,20.7,5.22122709339882,0.9,3,196.1,0.2,-7.5,"REG",15,"State Farm Stadium",3
"2011_17_SEA_ARI","ARI",2011,0,6.20487692046515,10.510652173913,6.70224654731233,4.16504329004329,3.51944444444445,5.55290792540793,6,1.9,0.4,0,13.8,1.5,0.5,0.3,0,0,6.2,56.8,1.2,1.4,36.8,18.2,5.74517589202522,1.5,3.6,212.4,0.6,-1.4,"SEA",0,7.41657754010696,7.00285714285714,6.7181298113651,4.27509435009435,2.85238095238095,4.06481227106227,5.4,1.8,0.6,0,16,0.7,1.1,0.3,0,0.1,9,70.5,1.8,2.1,32.4,16.8,5.94720529073646,0.8,2.6,188.9,0.5,3.7,"REG",17,"State Farm Stadium",3
"2012_03_PHI_ARI","ARI",2012,0,4.04615384615385,8.125,5.15350877192983,2.71428571428571,2.27142857142857,3.35,5.5,2,0,0,14.5,1,1,0,0,0,7.5,70.5,2,2,33,17.5,5.25163094128611,0.5,1.5,175,1,3,"PHI",0.5,8.21921182266009,4.74675324675325,11.5738636363636,3.40454545454546,8.55,5.87843137254901,5.5,0.5,0,0,18,1.5,1,0,0,0,9.5,84,1,1.5,46,26,7.88793103448276,3,2,331.5,1,1,"REG",3,"State Farm Stadium",21
"2012_04_MIA_ARI","ARI",2012,0,6.66713286713286,10.4166666666667,5.54678362573099,1.97619047619047,2.91904761904762,3.73333333333333,5.66666666666667,2,0.333333333333333,0,15.3333333333333,1.33333333333333,0.666666666666667,0.333333333333333,0,0,6.66666666666667,62,2,2,31,17.3333333333333,5.88380334357346,0.333333333333333,2,181,1,9,"MIA",0.333333333333333,5.68703703703704,5.22222222222222,6.73148148148148,6.86813186813187,4.13434343434344,4.0395861448493,4.66666666666667,2.33333333333333,0.333333333333333,0,16.3333333333333,0.333333333333333,2,0.333333333333333,0,0,7,54.6666666666667,1,1.66666666666667,35,18,5.59268691441866,1.33333333333333,1,194.666666666667,0.333333333333333,-0.333333333333333,"REG",4,"State Farm Stadium",3
"2012_06_BUF_ARI","ARI",2012,0,6.59426468268573,9.52619047619048,5.53493292053664,1.91428571428571,2.6847619047619,3.39,6.6,2.4,0.2,0,16.6,1.4,0.4,0.2,0,0,6.2,56.6,1.6,1.8,41.6,21.8,5.29438612236684,0.6,4.6,209.8,0.8,3.2,"BUF",0.4,7.04,8.26545454545455,6.28717171717172,4.94809523809524,5.68410256410256,4.31542207792208,5.2,1.2,0.4,0,12.2,2.4,0.6,0.2,0,0,5.8,41.2,0.4,0.4,31.2,17.6,6.70777812587023,1.6,1,206.8,0.4,-11.6,"REG",6,"State Farm Stadium",-3
"2012_08_SF_ARI","ARI",2012,0.142857142857143,6.2761231249953,9.21513605442177,5.41270718813841,3.43877551020408,2.33067408781694,4.20714285714286,6.28571428571429,2.57142857142857,0.428571428571429,0,16.2857142857143,1.28571428571429,0.428571428571429,0.142857142857143,0,0,6.71428571428571,61.7142857142857,1.57142857142857,2,41.5714285714286,21.4285714285714,5.08153826016236,0.857142857142857,5,204.142857142857,0.571428571428571,0.857142857142857,"SF",0.142857142857143,7.25882352941177,7.51513605442177,7.79496509129968,6.3872897775711,5.52579365079365,6.72957683073229,3.71428571428571,2,0.142857142857143,0,12.5714285714286,1.28571428571429,1.14285714285714,0.142857142857143,0,0,6.42857142857143,54.7142857142857,1.85714285714286,2.57142857142857,31.2857142857143,18.8571428571429,6.60713442292462,0.714285714285714,2.85714285714286,199.857142857143,0.714285714285714,9.28571428571429,"REG",8,"State Farm Stadium",-21
"2012_12_STL_ARI","ARI",2012,0.2,5.929000473211,8.24615079365079,5.0484593018494,2.7125974025974,2.20647186147186,4.15076923076923,6.7,2.6,0.5,0,16.2,1,0.5,0.1,0,0,6.7,58.3,1.7,2,42.5,21.6,4.75029106782794,0.8,4.4,201.4,0.4,-3.3,"LA",0.2,6.42411172161172,8.93928571428572,6.47409523809524,4.47123543123543,3.97666666666667,4.85229615413826,4.3,1.3,0.3,0,14.9,1.3,0.3,0.1,0,0,7.9,60.3,1.8,2.2,35.9,20.6,6.04755074868753,0.9,2.6,215,0.4,-6.3,"REG",12,"State Farm Stadium",-14
"2012_15_DET_ARI","ARI",2012,0.5,5.09622172418225,6.54198412698413,4.48561469032057,2.92118326118326,2.31409090909091,4.48434065934066,7.2,2.6,0.5,0,16,0.6,0.5,0,0,0,6.7,56.2,1.4,1.7,46.1,22.4,3.97654015614599,1.6,4.5,193.9,0.1,-13.3,"DET",0.3,6.26906978985926,6.94776233570351,6.9465158605762,4.30666666666667,3.38530710835059,4.92064102564103,5.2,1.6,0.1,0,16,1.4,1.2,0,0,0,6.9,64.7,1.7,2,47.7,26.6,6.35991171353258,0.8,2.2,299.9,0.3,-1.5,"REG",15,"State Farm Stadium",28
"2012_16_CHI_ARI","ARI",2012,0.5,4.93015029561082,5.87531746031746,4.37576620547209,3.08229437229437,2.40409090909091,4.72600732600733,7.2,2.9,0.6,0,15.7,0.3,0.8,0.2,0,0,6.7,55,1.4,1.7,42.7,20.9,3.93709210419794,1.5,3.8,176.7,0.1,-10.8,"CHI",0.1,6.83131313131313,4.98065878565879,7.27593810601164,4.23699134199134,2.6739898989899,5.14369047619048,4.9,2.2,0.2,0,15.1,1.4,0.5,0.4,0,0.1,7.2,58.1,1.5,1.9,34,19,5.22757059502318,1,2.8,178.3,0.5,4.1,"REG",16,"State Farm Stadium",-15
"2013_02_DET_ARI","ARI",2013,0,4.58823529411765,17.25,7.4,2,4.14285714285714,3.58333333333333,4,3,1,0,14,2,0,1,0,0,6,68,1,2,44,26,6.90909090909091,1,4,304,0,-3,"DET",0,6.84615384615385,13.7,6.55,3.38461538461538,3.28571428571429,4.9,4,1,0,0,15,2,2,0,0,0,11,88,2,2,43,28,8.30232558139535,1,0,357,1,10,"REG",2,"State Farm Stadium",4
"2013_05_CAR_ARI","ARI",2013,0.25,5.30614973262032,10.1144480519481,5.74517045454546,5.85714285714286,2.08258928571428,4.42083333333333,6,3.5,0.5,0,13.25,1,0.5,0.25,0,0,6.5,54,1.75,2,41,22,5.85135697635697,1.5,2.5,241.5,0.5,-5,"CAR",0,7.99841269841271,9.75555555555557,5.28306878306878,5.52020202020202,4.57936507936508,3.91428571428571,4,1.66666666666667,0.666666666666667,0,14.3333333333333,2,0.666666666666667,0,0,0,3.66666666666667,36,1.33333333333333,1.33333333333333,32,17.3333333333333,5.51533189033189,0.666666666666667,2.66666666666667,170,0.333333333333333,10.6666666666667,"REG",5,"State Farm Stadium",16
"2013_07_SEA_ARI","ARI",2013,0.166666666666667,4.88175549940256,8.96219613719614,6.89955808080809,6.1952380952381,2.52827380952381,4.03055555555556,5.5,3,0.333333333333333,0,13.3333333333333,1.16666666666667,0.666666666666667,0.166666666666667,0,0,5.83333333333333,47.3333333333333,1.5,1.66666666666667,39.5,22,5.92932842351447,1.83333333333333,2.16666666666667,236.666666666667,0.5,-2.66666666666667,"SEA",0.333333333333333,10.2225440681323,6.45555555555555,7.16800211312594,4.21963118580766,5.11605616605616,5.73571098019628,3.83333333333333,1.66666666666667,0.5,0.166666666666667,14.1666666666667,1.5,1,0.166666666666667,0,0,7.5,69.8333333333333,2.33333333333333,2.5,30.5,17.3333333333333,6.87524902779549,0.666666666666667,2.83333333333333,215,0.833333333333333,10.5,"REG",7,"State Farm Stadium",-12
"2013_08_ATL_ARI","ARI",2013,0.142857142857143,5.02721899948791,8.71484943627801,6.62819264069265,5.59591836734694,2.25637755102041,3.85952380952381,5.28571428571429,2.71428571428571,0.428571428571429,0,13.7142857142857,1.14285714285714,0.714285714285714,0.142857142857143,0,0,5.42857142857143,43.7142857142857,1.71428571428571,1.85714285714286,41.4285714285714,23.1428571428571,5.63214673498006,1.85714285714286,2.85714285714286,232,0.428571428571429,-4,"ATL",0,8.33453654188948,7.28246753246753,7.89245600414079,2.07936507936508,1.03333333333333,4.93113298738298,3.83333333333333,1.16666666666667,0.166666666666667,0.166666666666667,12.8333333333333,2.16666666666667,0.5,0.333333333333333,0,0,5.83333333333333,55.5,1.5,1.66666666666667,42.1666666666667,28.5,7.49567894069198,0.5,1.5,307.666666666667,0.333333333333333,-0.666666666666667,"REG",8,"State Farm Stadium",14
"2013_10_HOU_ARI","ARI",2013,0.125,5.35714995788525,9.33382659007659,5.92466856060607,5.6672619047619,2.94933035714286,3.62708333333333,5.25,2.5,0.5,0,13.5,1.25,0.75,0.125,0,0,5.75,44.75,1.75,1.875,38.875,21.875,5.80312839310755,1.75,2.875,221.375,0.5,-1.75,"HOU",0.875,6.99830542264753,8.14700126262626,6.94048614429049,4.4506993006993,4.38333333333333,4.14314903846154,4.5,2.25,0.5,0,16.625,1.5,0.25,0.125,0,0,6.875,73.125,1.625,2.625,42,25,6.40259413308955,1.375,2.875,264.25,0.25,-9.375,"REG",10,"State Farm Stadium",3
"2013_12_IND_ARI","ARI",2013,0.1,5.23647754206578,10.1351931401931,6.43076048951049,5.10047619047619,2.68642507002801,3.4397619047619,5.5,2.4,0.4,0,13.6,1.4,0.7,0.2,0,0,5.7,42.9,1.8,1.9,38.9,22.5,6.24795725994058,1.5,2.7,240.8,0.6,0.2,"IND",0.2,6.79603438228438,7.41714752567694,6.66898268398268,5.1239880952381,3.93869047619048,4.34792929292929,4.4,1.6,0.4,0.1,13.9,1.4,1.1,0.1,0,0.1,3.8,31.3,2,2.3,38.3,21,6.1359383097146,0.7,2.3,237.6,0.7,3.2,"REG",12,"State Farm Stadium",29
"2013_14_STL_ARI","ARI",2013,0,5.5997052947053,8.82433455433455,6.83536763236764,4.56714285714286,2.6721393557423,3.61059523809524,5.3,2.1,0.3,0,13.4,1.6,0.7,0.2,0,0,5.9,46,1.7,1.8,39,22.6,6.208154062078,1.5,3,239.3,0.6,2.7,"LA",0.1,7.02550890629838,5.91194805194805,6.63738191632929,5.30888888888889,3.51262515262515,4.73238095238095,5.1,1.4,0.1,0,15,1.4,0.6,0.6,0,0,7.5,60.5,1.4,1.6,34.5,17.5,6.04972400244032,0.5,2.9,186.8,0.4,0.5,"REG",14,"State Farm Stadium",20
"2013_17_SF_ARI","ARI",2013,0,7.13585525585526,9.13887001887001,6.59577167277168,4.31444444444444,3.29682189542484,3.64892857142857,4.7,1.9,0.4,0,14.9,1.7,0.9,0.4,0,0,6.5,46.8,1.9,2.2,37.4,22.8,6.73465221670116,1.2,2.8,247.7,0.7,6.2,"SF",0,5.86209956709957,7.76190476190476,9.43397243107769,5.1883497058497,3.81785714285714,3.76915661479903,4.6,1.7,0.5,0,14.3,1.3,1.1,0.3,0.1,0,5.6,46.6,2.4,2.4,27.7,14.9,6.69708882379687,0.4,2.6,177.9,0.8,11.6,"REG",17,"State Farm Stadium",-3
"2014_03_SF_ARI","ARI",2014,0,2.90833333333333,13.6071428571429,7.13409090909091,5.43181818181818,3.16428571428571,5.10555555555555,4,1,1,0.5,15.5,1,0.5,0.5,0,0,6,47,3,3,36.5,19,5.82651515151515,0,3,218,1,6,"SF",0,4.95454545454546,10.2232142857143,9.2544642857143,5.15811965811966,3.78571428571429,4.20833333333333,2.5,1.5,0,0,17,1.5,1,0.5,0,0,13.5,98,1,1.5,31,18.5,7.05263157894737,1.5,2.5,212,0.5,1.5,"REG",3,"State Farm Stadium",9
"2014_06_WAS_ARI","ARI",2014,0,3.81955128205129,10.675,7.44650974025974,2.90340909090909,3.42142857142857,3.65992063492063,5,0.75,0.75,0.25,15.75,1.25,0.5,0.25,0,0,5,36.25,2.75,2.75,36,17.25,5.98360733728381,0,2.25,217,0.75,0,"WAS",0.2,7.7651282051282,13.721645021645,6.1040522875817,3.9177033492823,3.55,4.36709401709402,4.8,1,0.6,0.2,13.4,1.6,1.2,0,0,0,8.4,83.6,1,1.2,39.8,24.6,7.1823015048015,1,1.8,288.8,0.2,-4.8,"REG",6,"State Farm Stadium",10
"2014_08_PHI_ARI","ARI",2014,0,5.99081196581197,9.47083333333333,6.83688884644767,2.89856902356902,3.44761904761905,3.73602552131964,5.16666666666667,1.5,0.5,0.166666666666667,16.8333333333333,1.5,0.5,0.333333333333333,0,0,6.66666666666667,49.3333333333333,2.5,2.5,36.8333333333333,19.8333333333333,6.14948822485587,0.166666666666667,1.83333333333333,225.5,0.833333333333333,3.5,"PHI",0,6.99553571428572,9.52777777777777,5.89671037497124,3.44900793650794,4.71489898989899,3.63803557553558,5,2.33333333333333,0.333333333333333,0,15.5,1.66666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.333333333333333,7.16666666666667,57.3333333333333,2,2.16666666666667,40.5,23.5,6.57008729961692,1.16666666666667,1.16666666666667,262.333333333333,0.833333333333333,8.5,"REG",8,"State Farm Stadium",4
"2014_10_STL_ARI","ARI",2014,0.125,6.62644230769232,8.4546875,7.41612817329729,2.91455176767677,3.22738095238095,3.78278837175896,5.5,1.875,0.5,0.125,17.375,1.75,0.625,0.25,0,0,7,56.625,2,2,37.375,20.125,6.41419950197524,0.25,1.625,239.875,0.875,4.5,"LA",0.625,8.21614490493167,6.84797077922078,5.96371178861988,3.97382478632479,4.08895202020202,4.28492063492063,4.5,1.5,0.25,0.125,13,1.375,0.5,0.25,0,0,7.875,74.5,1.25,1.625,36.25,21.5,6.00744324768861,1,3,217.625,0.375,-8.875,"REG",10,"State Farm Stadium",17
"2014_11_DET_ARI","ARI",2014,0.111111111111111,7.03302808302809,8.46477272727273,7.20322504293093,2.71769680936347,3.02433862433862,3.55692299711908,5.55555555555556,1.77777777777778,0.444444444444444,0.111111111111111,17.2222222222222,1.66666666666667,0.666666666666667,0.444444444444444,0,0,6.77777777777778,54.2222222222222,1.88888888888889,2,38.1111111111111,21,6.47676319367496,0.333333333333333,1.77777777777778,247.333333333333,0.888888888888889,5.88888888888889,"DET",0,6.48000748404067,9.20472983806317,7.5721312093861,3.29849163182496,3.15396825396825,3.03518518518519,4.44444444444444,2,0.444444444444444,0,15.2222222222222,1.44444444444444,0.666666666666667,0.222222222222222,0,0,7.11111111111111,60.7777777777778,1.22222222222222,2.44444444444444,40.7777777777778,23.3333333333333,6.51949529545828,0.888888888888889,3,262.555555555556,0.777777777777778,4.44444444444444,"REG",11,"State Farm Stadium",8
"2014_14_KC_ARI","ARI",2014,0.1,7.89221445221446,7.2747514985015,7.57079023917259,2.65670634920635,2.60904761904762,2.85928625296272,5.8,2,0.3,0.1,15.8,1.6,0.5,0.4,0,0,6.1,48.8,1.3,1.5,37,21,6.85663861854024,0.8,1.3,253,0.7,2.2,"KC",0,7.30952380952381,8.40361111111111,6.48630536130536,4.41041125541125,4.73029549698667,4.70365079365079,4.7,2,0.3,0,13,1.4,1.4,0.1,0.1,0,4.7,35,1.4,1.4,30.2,18.3,5.94230071145606,0.2,2.7,177,0.7,7.6,"REG",14,"State Farm Stadium",3
"2014_16_SEA_ARI","ARI",2014,0.1,8.30856060606061,6.60799825174825,7.39112573700809,3.46352453102453,2.51060606060606,3.23517911010558,5.8,2.7,0.2,0.1,16.1,1.4,0.4,0.4,0,0,6.7,53.6,1.5,1.9,36.3,21,6.73895814696983,0.8,1.3,245.6,0.8,4.3,"SEA",0.2,6.65782301032301,8.52190476190476,7.61383935508935,5.04507298257298,4.49456083390294,6.23088235294118,3.6,1.3,0.3,0.1,15.4,1,1.1,0.1,0,0.1,8.5,64.6,2.3,2.5,31.5,17,6.11529814532644,0.5,2.9,189.5,0.7,7,"REG",16,"State Farm Stadium",-29
"2015_03_SF_ARI","ARI",2015,0,6.64935064935065,10.5625,10.2941176470588,5.25961538461539,2,6.36538461538461,3.5,2,0,0,9.5,3.5,1,0.5,0.5,0,6.5,44,0.5,0.5,28,18,8.65104166666666,0.5,0,246,1,18.5,"SF",0,4.2375,12.1515151515151,6.72064777327935,6.40588235294118,3.85314685314686,4.1031746031746,3.5,1.5,0,0,16.5,1,1,0,0,0,7.5,51.5,1.5,2,39.5,25,5.94017094017094,0,3,232.5,0.5,-4,"REG",3,"State Farm Stadium",40
"2015_04_STL_ARI","ARI",2015,0,7.31168831168831,11.3009259259259,9.92335115864526,4.42307692307692,2.11111111111111,7.28062678062678,3.66666666666667,2,0.333333333333333,0,10.6666666666667,3,1.33333333333333,1,0.333333333333333,0,5.66666666666667,37.3333333333333,0.666666666666667,0.666666666666667,29.3333333333333,18.6666666666667,8.96527777777778,0.666666666666667,0.333333333333333,266.333333333333,1,25.6666666666667,"LA",0.666666666666667,6.4111111111111,9.20370370370371,7.15170940170941,4.30555555555556,4.84722222222222,3.33333333333333,5,2,0.333333333333333,0,12.3333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0,6.66666666666667,52.3333333333333,1.66666666666667,1.66666666666667,31,18,6.65791395602297,0.333333333333333,1.66666666666667,203,0.333333333333333,-5.66666666666667,"REG",4,"State Farm Stadium",-2
