"","game_id","week","season","team","opponent","fg_pct","winner","point_diff_real"
"1291","2014_15_TB_CAR",15,2014,"CAR","TB",0.8,"CAR",2
"1292","2014_15_WAS_NYG",15,2014,"NYG","WAS",1,"NYG",11
"1293","2014_16_ATL_NO",16,2014,"NO","ATL",0,"ATL",-16
"1294","2014_16_BAL_HOU",16,2014,"HOU","BAL",1,"HOU",12
"1295","2014_16_BUF_OAK",16,2014,"LV","BUF",0.8,"LV",2
"1296","2014_16_CLE_CAR",16,2014,"CAR","CLE",0.5,"CAR",4
"1297","2014_16_DEN_CIN",16,2014,"CIN","DEN",1,"CIN",9
"1298","2014_16_DET_CHI",16,2014,"CHI","DET",0,"DET",-6
"1299","2014_16_GB_TB",16,2014,"TB","GB",1,"GB",-17
"1300","2014_16_IND_DAL",16,2014,"DAL","IND",0,"DAL",35
"1301","2014_16_KC_PIT",16,2014,"PIT","KC",1,"PIT",8
"1302","2014_16_MIN_MIA",16,2014,"MIA","MIN",0,"MIA",2
"1303","2014_16_NE_NYJ",16,2014,"NYJ","NE",0.75,"NE",-1
"1304","2014_16_NYG_STL",16,2014,"LA","NYG",1,"NYG",-10
"1305","2014_16_PHI_WAS",16,2014,"WAS","PHI",1,"WAS",3
"1306","2014_16_SD_SF",16,2014,"SF","LAC",0,"LAC",-3
"1307","2014_16_SEA_ARI",16,2014,"ARI","SEA",1,"SEA",-29
"1308","2014_16_TEN_JAX",16,2014,"JAX","TEN",0,"JAX",8
"1309","2014_17_ARI_SF",17,2014,"SF","ARI",1,"SF",3
"1310","2014_17_BUF_NE",17,2014,"NE","BUF",1,"BUF",-8
"1311","2014_17_CAR_ATL",17,2014,"ATL","CAR",1,"CAR",-31
"1312","2014_17_CHI_MIN",17,2014,"MIN","CHI",1,"MIN",4
"1313","2014_17_CIN_PIT",17,2014,"PIT","CIN",1,"PIT",10
"1314","2014_17_CLE_BAL",17,2014,"BAL","CLE",1,"BAL",10
"1315","2014_17_DAL_WAS",17,2014,"WAS","DAL",1,"DAL",-27
"1316","2014_17_DET_GB",17,2014,"GB","DET",0,"GB",10
"1317","2014_17_IND_TEN",17,2014,"TEN","IND",1,"IND",-17
"1318","2014_17_JAX_HOU",17,2014,"HOU","JAX",0,"HOU",6
"1319","2014_17_NO_TB",17,2014,"TB","NO",1,"NO",-3
"1320","2014_17_NYJ_MIA",17,2014,"MIA","NYJ",0.5,"NYJ",-13
"1321","2014_17_OAK_DEN",17,2014,"DEN","LV",1,"DEN",33
"1322","2014_17_PHI_NYG",17,2014,"NYG","PHI",1,"PHI",-8
"1323","2014_17_SD_KC",17,2014,"KC","LAC",0.8,"KC",12
"1324","2014_17_STL_SEA",17,2014,"SEA","LA",1,"SEA",14
"1325","2014_18_ARI_CAR",18,2014,"CAR","ARI",0.666666666666667,"CAR",11
"1326","2014_18_BAL_PIT",18,2014,"PIT","BAL",1,"BAL",-13
"1327","2014_18_CIN_IND",18,2014,"IND","CIN",1,"IND",16
"1328","2014_18_DET_DAL",18,2014,"DAL","DET",0.5,"DAL",4
"1329","2014_19_BAL_NE",19,2014,"NE","BAL",0,"NE",4
"1330","2014_19_CAR_SEA",19,2014,"SEA","CAR",1,"SEA",14
"1331","2014_19_DAL_GB",19,2014,"GB","DAL",1,"GB",5
"1332","2014_19_IND_DEN",19,2014,"DEN","IND",1,"IND",-11
"1333","2014_20_GB_SEA",20,2014,"SEA","GB",0,"SEA",6
"1334","2014_20_IND_NE",20,2014,"NE","IND",1,"NE",38
"1335","2014_21_NE_SEA",21,2014,"SEA","NE",1,"NE",-4
"1336","2015_01_BAL_DEN",1,2015,"DEN","BAL",1,"DEN",6
"1337","2015_01_CAR_JAX",1,2015,"JAX","CAR",0.5,"CAR",-11
"1338","2015_01_CIN_OAK",1,2015,"LV","CIN",0,"CIN",-20
"1339","2015_01_CLE_NYJ",1,2015,"NYJ","CLE",1,"NYJ",21
"1340","2015_01_DET_SD",1,2015,"LAC","DET",1,"LAC",5
"1341","2015_01_GB_CHI",1,2015,"CHI","GB",1,"GB",-8
"1342","2015_01_IND_BUF",1,2015,"BUF","IND",1,"BUF",13
"1343","2015_01_KC_HOU",1,2015,"HOU","KC",1,"KC",-7
"1344","2015_01_MIA_WAS",1,2015,"WAS","MIA",0.5,"MIA",-7
"1345","2015_01_MIN_SF",1,2015,"SF","MIN",0.666666666666667,"SF",17
"1346","2015_01_NO_ARI",1,2015,"ARI","NO",1,"ARI",12
"1347","2015_01_NYG_DAL",1,2015,"DAL","NYG",1,"DAL",1
"1348","2015_01_PHI_ATL",1,2015,"ATL","PHI",1,"ATL",2
"1349","2015_01_PIT_NE",1,2015,"NE","PIT",0,"NE",7
"1350","2015_01_SEA_STL",1,2015,"LA","SEA",1,"LA",3
"1351","2015_01_TEN_TB",1,2015,"TB","TEN",0,"TEN",-28
"1352","2015_02_ARI_CHI",2,2015,"CHI","ARI",1,"ARI",-25
"1353","2015_02_ATL_NYG",2,2015,"NYG","ATL",1,"ATL",-4
"1354","2015_02_BAL_OAK",2,2015,"LV","BAL",1,"LV",4
"1355","2015_02_DAL_PHI",2,2015,"PHI","DAL",1,"DAL",-10
"1356","2015_02_DEN_KC",2,2015,"KC","DEN",1,"DEN",-7
"1357","2015_02_DET_MIN",2,2015,"MIN","DET",1,"MIN",10
"1358","2015_02_HOU_CAR",2,2015,"CAR","HOU",0.5,"CAR",7
"1359","2015_02_MIA_JAX",2,2015,"JAX","MIA",1,"JAX",3
"1360","2015_02_NE_BUF",2,2015,"BUF","NE",0,"NE",-8
"1361","2015_02_NYJ_IND",2,2015,"IND","NYJ",0,"NYJ",-13
"1362","2015_02_SD_CIN",2,2015,"CIN","LAC",0.5,"CIN",5
"1363","2015_02_SEA_GB",2,2015,"GB","SEA",1,"GB",10
"1364","2015_02_SF_PIT",2,2015,"PIT","SF",0,"PIT",25
"1365","2015_02_STL_WAS",2,2015,"WAS","LA",1,"WAS",14
"1366","2015_02_TB_NO",2,2015,"NO","TB",0,"TB",-7
"1367","2015_02_TEN_CLE",2,2015,"CLE","TEN",0,"CLE",14
"1368","2015_03_ATL_DAL",3,2015,"DAL","ATL",0,"ATL",-11
"1369","2015_03_BUF_MIA",3,2015,"MIA","BUF",0,"BUF",-27
"1370","2015_03_CHI_SEA",3,2015,"SEA","CHI",1,"SEA",26
"1371","2015_03_CIN_BAL",3,2015,"BAL","CIN",0.5,"CIN",-4
"1372","2015_03_DEN_DET",3,2015,"DET","DEN",0,"DEN",-12
"1373","2015_03_IND_TEN",3,2015,"TEN","IND",1,"IND",-2
"1374","2015_03_JAX_NE",3,2015,"NE","JAX",1,"NE",34
"1375","2015_03_KC_GB",3,2015,"GB","KC",1,"GB",10
"1376","2015_03_NO_CAR",3,2015,"CAR","NO",1,"CAR",5
"1377","2015_03_OAK_CLE",3,2015,"CLE","LV",1,"LV",-7
"1378","2015_03_PHI_NYJ",3,2015,"NYJ","PHI",1,"PHI",-7
"1379","2015_03_PIT_STL",3,2015,"LA","PIT",1,"PIT",-6
"1380","2015_03_SD_MIN",3,2015,"MIN","LAC",1,"MIN",17
"1381","2015_03_SF_ARI",3,2015,"ARI","SF",1,"ARI",40
"1382","2015_03_TB_HOU",3,2015,"HOU","TB",0.666666666666667,"HOU",10
"1383","2015_03_WAS_NYG",3,2015,"NYG","WAS",1,"NYG",11
"1384","2015_04_BAL_PIT",4,2015,"PIT","BAL",0.5,"BAL",-3
"1385","2015_04_CAR_TB",4,2015,"TB","CAR",0.333333333333333,"CAR",-14
"1386","2015_04_CLE_SD",4,2015,"LAC","CLE",1,"LAC",3
"1387","2015_04_DAL_NO",4,2015,"NO","DAL",0.666666666666667,"NO",6
"1388","2015_04_DET_SEA",4,2015,"SEA","DET",1,"SEA",3
"1389","2015_04_GB_SF",4,2015,"SF","GB",1,"GB",-14
"1390","2015_04_HOU_ATL",4,2015,"ATL","HOU",0,"ATL",27
"1391","2015_04_JAX_IND",4,2015,"IND","JAX",1,"IND",3
"1392","2015_04_KC_CIN",4,2015,"CIN","KC",0,"CIN",15
"1393","2015_04_MIN_DEN",4,2015,"DEN","MIN",1,"DEN",3
"1394","2015_04_NYG_BUF",4,2015,"BUF","NYG",0.5,"NYG",-14
"1395","2015_04_NYJ_MIA",4,2015,"MIA","NYJ",0,"NYJ",-13
"1396","2015_04_OAK_CHI",4,2015,"CHI","LV",1,"CHI",2
"1397","2015_04_PHI_WAS",4,2015,"WAS","PHI",1,"WAS",3
"1398","2015_04_STL_ARI",4,2015,"ARI","LA",1,"LA",-2
"1399","2015_05_ARI_DET",5,2015,"DET","ARI",1,"ARI",-25
"1400","2015_05_BUF_TEN",5,2015,"TEN","BUF",1,"BUF",-1
"1401","2015_05_CHI_KC",5,2015,"KC","CHI",0.333333333333333,"CHI",-1
"1402","2015_05_CLE_BAL",5,2015,"BAL","CLE",0.5,"CLE",-3
"1403","2015_05_DEN_OAK",5,2015,"LV","DEN",0.333333333333333,"DEN",-6
"1404","2015_05_IND_HOU",5,2015,"HOU","IND",1,"IND",-7
"1405","2015_05_JAX_TB",5,2015,"TB","JAX",1,"TB",7
"1406","2015_05_NE_DAL",5,2015,"DAL","NE",1,"NE",-24
"1407","2015_05_NO_PHI",5,2015,"PHI","NO",1,"PHI",22
"1408","2015_05_PIT_SD",5,2015,"LAC","PIT",0.666666666666667,"PIT",-4
"1409","2015_05_SEA_CIN",5,2015,"CIN","SEA",1,"CIN",3
"1410","2015_05_SF_NYG",5,2015,"NYG","SF",1,"NYG",3
"1411","2015_05_STL_GB",5,2015,"GB","LA",1,"GB",14
"1412","2015_05_WAS_ATL",5,2015,"ATL","WAS",0.5,"ATL",6
"1413","2015_06_ARI_PIT",6,2015,"PIT","ARI",1,"PIT",12
"1414","2015_06_ATL_NO",6,2015,"NO","ATL",0.333333333333333,"NO",10
"1415","2015_06_BAL_SF",6,2015,"SF","BAL",1,"SF",5
"1416","2015_06_CAR_SEA",6,2015,"SEA","CAR",1,"CAR",-4
"1417","2015_06_CHI_DET",6,2015,"DET","CHI",1,"DET",3
"1418","2015_06_CIN_BUF",6,2015,"BUF","CIN",0,"CIN",-13
"1419","2015_06_DEN_CLE",6,2015,"CLE","DEN",1,"DEN",-3
"1420","2015_06_HOU_JAX",6,2015,"JAX","HOU",0,"HOU",-11
"1421","2015_06_KC_MIN",6,2015,"MIN","KC",1,"MIN",6
"1422","2015_06_MIA_TEN",6,2015,"TEN","MIA",1,"MIA",-28
"1423","2015_06_NE_IND",6,2015,"IND","NE",0,"NE",-7
"1424","2015_06_NYG_PHI",6,2015,"PHI","NYG",1,"PHI",20
"1425","2015_06_SD_GB",6,2015,"GB","LAC",1,"GB",7
"1426","2015_06_WAS_NYJ",6,2015,"NYJ","WAS",0.666666666666667,"NYJ",14
"1427","2015_07_ATL_TEN",7,2015,"TEN","ATL",0,"ATL",-3
"1428","2015_07_BAL_ARI",7,2015,"ARI","BAL",0.666666666666667,"ARI",8
"1429","2015_07_BUF_JAX",7,2015,"JAX","BUF",0,"JAX",3
"1430","2015_07_CLE_STL",7,2015,"LA","CLE",0.333333333333333,"LA",18
"1431","2015_07_DAL_NYG",7,2015,"NYG","DAL",1,"NYG",7
"1432","2015_07_HOU_MIA",7,2015,"MIA","HOU",1,"MIA",18
"1433","2015_07_MIN_DET",7,2015,"DET","MIN",1,"MIN",-9
"1434","2015_07_NO_IND",7,2015,"IND","NO",0,"NO",-6
"1435","2015_07_NYJ_NE",7,2015,"NE","NYJ",1,"NE",7
"1436","2015_07_OAK_SD",7,2015,"LAC","LV",1,"LV",-8
"1437","2015_07_PHI_CAR",7,2015,"CAR","PHI",1,"CAR",11
"1438","2015_07_PIT_KC",7,2015,"KC","PIT",0.75,"KC",10
"1439","2015_07_SEA_SF",7,2015,"SF","SEA",1,"SEA",-17
"1440","2015_07_TB_WAS",7,2015,"WAS","TB",1,"WAS",1
"1441","2015_08_ARI_CLE",8,2015,"CLE","ARI",0,"ARI",-14
"1442","2015_08_CIN_PIT",8,2015,"PIT","CIN",1,"CIN",-6
"1443","2015_08_DET_KC",8,2015,"KC","DET",1,"KC",35
"1444","2015_08_GB_DEN",8,2015,"DEN","GB",1,"DEN",19
"1445","2015_08_IND_CAR",8,2015,"CAR","IND",1,"CAR",3
"1446","2015_08_MIA_NE",8,2015,"NE","MIA",1,"NE",29
"1447","2015_08_MIN_CHI",8,2015,"CHI","MIN",0.666666666666667,"MIN",-3
"1448","2015_08_NYG_NO",8,2015,"NO","NYG",1,"NO",3
"1449","2015_08_NYJ_OAK",8,2015,"LV","NYJ",0.666666666666667,"LV",14
"1450","2015_08_SD_BAL",8,2015,"BAL","LAC",1,"BAL",3
"1451","2015_08_SEA_DAL",8,2015,"DAL","SEA",1,"SEA",-1
"1452","2015_08_SF_STL",8,2015,"LA","SF",0.5,"LA",21
"1453","2015_08_TB_ATL",8,2015,"ATL","TB",1,"TB",-3
"1454","2015_08_TEN_HOU",8,2015,"HOU","TEN",1,"HOU",14
"1455","2015_09_ATL_SF",9,2015,"SF","ATL",1,"SF",1
"1456","2015_09_CHI_SD",9,2015,"LAC","CHI",1,"CHI",-3
"1457","2015_09_CLE_CIN",9,2015,"CIN","CLE",1,"CIN",21
"1458","2015_09_DEN_IND",9,2015,"IND","DEN",1,"IND",3
"1459","2015_09_GB_CAR",9,2015,"CAR","GB",0.75,"CAR",8
"1460","2015_09_JAX_NYJ",9,2015,"NYJ","JAX",0,"NYJ",5
"1461","2015_09_MIA_BUF",9,2015,"BUF","MIA",1,"BUF",16
"1462","2015_09_NYG_TB",9,2015,"TB","NYG",0.8,"NYG",-14
"1463","2015_09_OAK_PIT",9,2015,"PIT","LV",0.75,"PIT",3
"1464","2015_09_PHI_DAL",9,2015,"DAL","PHI",1,"PHI",-6
"1465","2015_09_STL_MIN",9,2015,"MIN","LA",1,"MIN",3
"1466","2015_09_TEN_NO",9,2015,"NO","TEN",0,"TEN",-6
"1467","2015_09_WAS_NE",9,2015,"NE","WAS",1,"NE",17
"1468","2015_10_ARI_SEA",10,2015,"SEA","ARI",1,"ARI",-7
"1469","2015_10_BUF_NYJ",10,2015,"NYJ","BUF",1,"BUF",-5
"1470","2015_10_CAR_TEN",10,2015,"TEN","CAR",1,"CAR",-17
"1471","2015_10_CHI_STL",10,2015,"LA","CHI",1,"CHI",-24
"1472","2015_10_CLE_PIT",10,2015,"PIT","CLE",1,"PIT",21
"1473","2015_10_DAL_TB",10,2015,"TB","DAL",0.5,"TB",4
"1474","2015_10_DET_GB",10,2015,"GB","DET",0.5,"DET",-2
"1475","2015_10_HOU_CIN",10,2015,"CIN","HOU",1,"HOU",-4
"1476","2015_10_JAX_BAL",10,2015,"BAL","JAX",0,"JAX",-2
"1477","2015_10_KC_DEN",10,2015,"DEN","KC",0,"KC",-16
"1478","2015_10_MIA_PHI",10,2015,"PHI","MIA",0.5,"MIA",-1
"1479","2015_10_MIN_OAK",10,2015,"LV","MIN",0,"MIN",-16
"1480","2015_10_NE_NYG",10,2015,"NYG","NE",1,"NE",-1
"1481","2015_10_NO_WAS",10,2015,"WAS","NO",1,"WAS",33
"1482","2015_11_BUF_NE",11,2015,"NE","BUF",0.666666666666667,"NE",7
"1483","2015_11_CIN_ARI",11,2015,"ARI","CIN",1,"ARI",3
"1484","2015_11_DAL_MIA",11,2015,"MIA","DAL",0,"DAL",-10
"1485","2015_11_DEN_CHI",11,2015,"CHI","DEN",1,"DEN",-2
"1486","2015_11_GB_MIN",11,2015,"MIN","GB",0,"GB",-17
"1487","2015_11_IND_ATL",11,2015,"ATL","IND",0,"IND",-3
"1488","2015_11_KC_SD",11,2015,"LAC","KC",1,"KC",-30
"1489","2015_11_NYJ_HOU",11,2015,"HOU","NYJ",1,"HOU",7
"1490","2015_11_OAK_DET",11,2015,"DET","LV",1,"DET",5
"1491","2015_11_SF_SEA",11,2015,"SEA","SF",1,"SEA",16
"1492","2015_11_STL_BAL",11,2015,"BAL","LA",0.6,"BAL",3
"1493","2015_11_TB_PHI",11,2015,"PHI","TB",1,"TB",-28
"1494","2015_11_TEN_JAX",11,2015,"JAX","TEN",1,"JAX",6
"1495","2015_11_WAS_CAR",11,2015,"CAR","WAS",1,"CAR",28
"1496","2015_12_ARI_SF",12,2015,"SF","ARI",1,"ARI",-6
"1497","2015_12_BAL_CLE",12,2015,"CLE","BAL",0.666666666666667,"BAL",-6
"1498","2015_12_BUF_KC",12,2015,"KC","BUF",0.75,"KC",8
"1499","2015_12_CAR_DAL",12,2015,"DAL","CAR",1,"CAR",-19
"1500","2015_12_CHI_GB",12,2015,"GB","CHI",1,"CHI",-4
"1501","2015_12_MIA_NYJ",12,2015,"NYJ","MIA",1,"NYJ",18
"1502","2015_12_MIN_ATL",12,2015,"ATL","MIN",1,"MIN",-10
"1503","2015_12_NE_DEN",12,2015,"DEN","NE",0.5,"DEN",6
"1504","2015_12_NO_HOU",12,2015,"HOU","NO",1,"HOU",18
"1505","2015_12_NYG_WAS",12,2015,"WAS","NYG",0.666666666666667,"WAS",6
"1506","2015_12_OAK_TEN",12,2015,"TEN","LV",0,"LV",-3
"1507","2015_12_PHI_DET",12,2015,"DET","PHI",1,"DET",31
"1508","2015_12_PIT_SEA",12,2015,"SEA","PIT",0,"SEA",9
"1509","2015_12_SD_JAX",12,2015,"JAX","LAC",1,"LAC",-6
"1510","2015_12_STL_CIN",12,2015,"CIN","LA",1,"CIN",24
"1511","2015_12_TB_IND",12,2015,"IND","TB",1,"IND",13
"1512","2015_13_ARI_STL",13,2015,"LA","ARI",1,"ARI",-24
"1513","2015_13_ATL_TB",13,2015,"TB","ATL",1,"TB",4
"1514","2015_13_BAL_MIA",13,2015,"MIA","BAL",0,"MIA",2
"1515","2015_13_CAR_NO",13,2015,"NO","CAR",0,"CAR",-3
"1516","2015_13_CIN_CLE",13,2015,"CLE","CIN",0.5,"CIN",-34
"1517","2015_13_DAL_WAS",13,2015,"WAS","DAL",0.75,"DAL",-3
"1518","2015_13_DEN_SD",13,2015,"LAC","DEN",0.5,"DEN",-14
"1519","2015_13_GB_DET",13,2015,"DET","GB",1,"GB",-4
"1520","2015_13_HOU_BUF",13,2015,"BUF","HOU",0.5,"BUF",9
"1521","2015_13_IND_PIT",13,2015,"PIT","IND",0.75,"PIT",35
"1522","2015_13_JAX_TEN",13,2015,"TEN","JAX",0,"TEN",3
"1523","2015_13_KC_OAK",13,2015,"LV","KC",0,"KC",-14
"1524","2015_13_NYJ_NYG",13,2015,"NYG","NYJ",0.666666666666667,"NYJ",-3
"1525","2015_13_PHI_NE",13,2015,"NE","PHI",0,"PHI",-7
"1526","2015_13_SEA_MIN",13,2015,"MIN","SEA",0,"SEA",-31
"1527","2015_13_SF_CHI",13,2015,"CHI","SF",0.5,"SF",-6
"1528","2015_14_ATL_CAR",14,2015,"CAR","ATL",1,"CAR",38
"1529","2015_14_BUF_PHI",14,2015,"PHI","BUF",1,"PHI",3
"1530","2015_14_DAL_GB",14,2015,"GB","DAL",0,"GB",21
"1531","2015_14_DET_STL",14,2015,"LA","DET",0,"LA",7
"1532","2015_14_IND_JAX",14,2015,"JAX","IND",1,"JAX",35
"1533","2015_14_MIN_ARI",14,2015,"ARI","MIN",1,"ARI",3
"1534","2015_14_NE_HOU",14,2015,"HOU","NE",1,"NE",-21
"1535","2015_14_NO_TB",14,2015,"TB","NO",0.5,"NO",-7
"1536","2015_14_NYG_MIA",14,2015,"MIA","NYG",1,"NYG",-7
"1537","2015_14_OAK_DEN",14,2015,"DEN","LV",0.8,"LV",-3
"1538","2015_14_PIT_CIN",14,2015,"CIN","PIT",0.666666666666667,"PIT",-13
"1539","2015_14_SD_KC",14,2015,"KC","LAC",0.5,"KC",7
"1540","2015_14_SEA_BAL",14,2015,"BAL","SEA",1,"SEA",-29
"1541","2015_14_SF_CLE",14,2015,"CLE","SF",0.5,"CLE",14
"1542","2015_14_TEN_NYJ",14,2015,"NYJ","TEN",0.75,"NYJ",22
"1543","2015_14_WAS_CHI",14,2015,"CHI","WAS",0,"WAS",-3
"1544","2015_15_ARI_PHI",15,2015,"PHI","ARI",1,"ARI",-23
"1545","2015_15_ATL_JAX",15,2015,"JAX","ATL",1,"ATL",-6
"1546","2015_15_BUF_WAS",15,2015,"WAS","BUF",0,"WAS",10
"1547","2015_15_CAR_NYG",15,2015,"NYG","CAR",0,"CAR",-3
"1548","2015_15_CHI_MIN",15,2015,"MIN","CHI",1,"MIN",21
"1549","2015_15_CIN_SF",15,2015,"SF","CIN",0,"CIN",-10
"1550","2015_15_CLE_SEA",15,2015,"SEA","CLE",1,"SEA",17
"1551","2015_15_DEN_PIT",15,2015,"PIT","DEN",1,"PIT",7
"1552","2015_15_DET_NO",15,2015,"NO","DET",1,"DET",-8
"1553","2015_15_GB_OAK",15,2015,"LV","GB",1,"GB",-10
"1554","2015_15_HOU_IND",15,2015,"IND","HOU",1,"HOU",-6
"1555","2015_15_KC_BAL",15,2015,"BAL","KC",0,"KC",-20
"1556","2015_15_MIA_SD",15,2015,"LAC","MIA",0.5,"LAC",16
"1557","2015_15_NYJ_DAL",15,2015,"DAL","NYJ",1,"NYJ",-3
"1558","2015_15_TB_STL",15,2015,"LA","TB",1,"LA",8
"1559","2015_15_TEN_NE",15,2015,"NE","TEN",0.8,"NE",17
"1560","2015_16_CAR_ATL",16,2015,"ATL","CAR",0.666666666666667,"ATL",7
"1561","2015_16_CHI_TB",16,2015,"TB","CHI",0,"CHI",-5
"1562","2015_16_CIN_DEN",16,2015,"DEN","CIN",0.666666666666667,"DEN",3
"1563","2015_16_CLE_KC",16,2015,"KC","CLE",1,"KC",4
"1564","2015_16_DAL_BUF",16,2015,"BUF","DAL",1,"BUF",10
"1565","2015_16_GB_ARI",16,2015,"ARI","GB",1,"ARI",30
"1566","2015_16_HOU_TEN",16,2015,"TEN","HOU",0,"HOU",-28
"1567","2015_16_IND_MIA",16,2015,"MIA","IND",1,"IND",-6
"1568","2015_16_JAX_NO",16,2015,"NO","JAX",0.333333333333333,"NO",11
"1569","2015_16_NE_NYJ",16,2015,"NYJ","NE",1,"NYJ",6
"1570","2015_16_NYG_MIN",16,2015,"MIN","NYG",1,"MIN",32
"1571","2015_16_PIT_BAL",16,2015,"BAL","PIT",1,"BAL",3
"1572","2015_16_SD_OAK",16,2015,"LV","LAC",1,"LV",3
"1573","2015_16_SF_DET",16,2015,"DET","SF",1,"DET",15
"1574","2015_16_STL_SEA",16,2015,"SEA","LA",1,"LA",-6
"1575","2015_16_WAS_PHI",16,2015,"PHI","WAS",1,"WAS",-14
"1576","2015_17_BAL_CIN",17,2015,"CIN","BAL",1,"CIN",8
"1577","2015_17_DET_CHI",17,2015,"CHI","DET",1,"DET",-4
"1578","2015_17_JAX_HOU",17,2015,"HOU","JAX",0.75,"HOU",24
"1579","2015_17_MIN_GB",17,2015,"GB","MIN",1,"MIN",-7
"1580","2015_17_NE_MIA",17,2015,"MIA","NE",0.666666666666667,"MIA",10
"1581","2015_17_NO_ATL",17,2015,"ATL","NO",0.5,"NO",-3
"1582","2015_17_NYJ_BUF",17,2015,"BUF","NYJ",1,"BUF",5
"1583","2015_17_OAK_KC",17,2015,"KC","LV",0,"KC",6
"1584","2015_17_PHI_NYG",17,2015,"NYG","PHI",1,"PHI",-5
"1585","2015_17_PIT_CLE",17,2015,"CLE","PIT",1,"PIT",-16
"1586","2015_17_SD_DEN",17,2015,"DEN","LAC",1,"DEN",7
"1587","2015_17_SEA_ARI",17,2015,"ARI","SEA",0,"SEA",-30
"1588","2015_17_STL_SF",17,2015,"SF","LA",1,"SF",3
"1589","2015_17_TB_CAR",17,2015,"CAR","TB",1,"CAR",28
"1590","2015_17_TEN_IND",17,2015,"IND","TEN",1,"IND",6
"1591","2015_17_WAS_DAL",17,2015,"DAL","WAS",0,"WAS",-11
"1592","2015_18_GB_WAS",18,2015,"WAS","GB",1,"GB",-17
"1593","2015_18_KC_HOU",18,2015,"HOU","KC",0,"KC",-30
"1594","2015_18_PIT_CIN",18,2015,"CIN","PIT",1,"PIT",-2
"1595","2015_18_SEA_MIN",18,2015,"MIN","SEA",0.75,"SEA",-1
"1596","2015_19_GB_ARI",19,2015,"ARI","GB",1,"ARI",6
"1597","2015_19_KC_NE",19,2015,"NE","KC",1,"NE",7
"1598","2015_19_PIT_DEN",19,2015,"DEN","PIT",1,"DEN",7
"1599","2015_19_SEA_CAR",19,2015,"CAR","SEA",1,"CAR",7
"1600","2015_20_ARI_CAR",20,2015,"CAR","ARI",1,"CAR",34
"1601","2015_20_NE_DEN",20,2015,"DEN","NE",1,"DEN",2
"1602","2015_21_CAR_DEN",21,2015,"DEN","CAR",1,"DEN",14
"1603","2016_01_BUF_BAL",1,2016,"BAL","BUF",1,"BAL",6
"1604","2016_01_CAR_DEN",1,2016,"DEN","CAR",0,"DEN",1
"1605","2016_01_CHI_HOU",1,2016,"HOU","CHI",1,"HOU",9
"1606","2016_01_CIN_NYJ",1,2016,"NYJ","CIN",0.75,"CIN",-1
"1607","2016_01_CLE_PHI",1,2016,"PHI","CLE",0.666666666666667,"PHI",19
"1608","2016_01_DET_IND",1,2016,"IND","DET",1,"DET",-4
"1609","2016_01_GB_JAX",1,2016,"JAX","GB",1,"GB",-4
"1610","2016_01_LA_SF",1,2016,"SF","LA",0,"SF",28
"1611","2016_01_MIA_SEA",1,2016,"SEA","MIA",1,"SEA",2
"1612","2016_01_MIN_TEN",1,2016,"TEN","MIN",1,"MIN",-9
"1613","2016_01_NE_ARI",1,2016,"ARI","NE",0,"NE",-2
"1614","2016_01_NYG_DAL",1,2016,"DAL","NYG",1,"NYG",-1
"1615","2016_01_OAK_NO",1,2016,"NO","LV",0.5,"LV",-1
"1616","2016_01_PIT_WAS",1,2016,"WAS","PIT",1,"PIT",-22
"1617","2016_01_SD_KC",1,2016,"KC","LAC",1,"KC",6
"1618","2016_01_TB_ATL",1,2016,"ATL","TB",1,"TB",-7
"1619","2016_02_ATL_OAK",2,2016,"LV","ATL",0,"ATL",-7
"1620","2016_02_BAL_CLE",2,2016,"CLE","BAL",0,"BAL",-5
"1621","2016_02_CIN_PIT",2,2016,"PIT","CIN",1,"PIT",8
"1622","2016_02_DAL_WAS",2,2016,"WAS","DAL",1,"DAL",-4
"1623","2016_02_GB_MIN",2,2016,"MIN","GB",1,"MIN",3
"1624","2016_02_IND_DEN",2,2016,"DEN","IND",0.8,"DEN",14
"1625","2016_02_JAX_SD",2,2016,"LAC","JAX",1,"LAC",24
"1626","2016_02_KC_HOU",2,2016,"HOU","KC",0.8,"HOU",7
"1627","2016_02_MIA_NE",2,2016,"NE","MIA",0.5,"NE",7
"1628","2016_02_NO_NYG",2,2016,"NYG","NO",0.75,"NYG",3
"1629","2016_02_NYJ_BUF",2,2016,"BUF","NYJ",1,"NYJ",-6
"1630","2016_02_PHI_CHI",2,2016,"CHI","PHI",0,"PHI",-15
"1631","2016_02_SEA_LA",2,2016,"LA","SEA",1,"LA",6
"1632","2016_02_SF_CAR",2,2016,"CAR","SF",1,"CAR",19
"1633","2016_02_TB_ARI",2,2016,"ARI","TB",1,"ARI",33
"1634","2016_02_TEN_DET",2,2016,"DET","TEN",1,"TEN",-1
"1635","2016_03_ARI_BUF",3,2016,"BUF","ARI",1,"BUF",15
"1636","2016_03_ATL_NO",3,2016,"NO","ATL",1,"ATL",-13
"1637","2016_03_BAL_JAX",3,2016,"JAX","BAL",0.5,"BAL",-2
"1638","2016_03_CHI_DAL",3,2016,"DAL","CHI",0.5,"DAL",14
"1639","2016_03_CLE_MIA",3,2016,"MIA","CLE",1,"MIA",6
"1640","2016_03_DEN_CIN",3,2016,"CIN","DEN",1,"DEN",-12
"1641","2016_03_DET_GB",3,2016,"GB","DET",1,"GB",7
